"Ticker","Date","predictions"
"EL",2014-05-02,-0.00197310759666214
"EL",2014-08-15,-0.00253369929386354
"EL",2015-05-05,0.000296837966955218
"EL",2015-08-18,-0.00143214556078643
"EL",2015-11-02,-0.000712749185874759
"EL",2016-02-05,0.00215431788132604
"EL",2016-05-03,-0.00105115924868432
"GOOG",2015-01-29,0.00271176680572814
"GOOG",2016-04-21,-0.000145782700453873
"MAT",2014-07-17,-0.00165078134551541
"MAT",2014-10-16,-0.00323552812700684
"MAT",2015-07-16,0.000144194313706936
"MAT",2015-10-15,-0.00327834321806453
"MAT",2016-02-01,0.00409110062839856
"MAT",2016-04-20,0.00239033319750216
"MAT",2016-07-20,0.000371172891512422
"T",2014-07-23,-0.00140196371485773
"T",2015-01-27,0.00193968564870471
"T",2016-01-27,-0.000476219883646725
"AAP",2012-05-17,-0.00366227131201668
"AAP",2012-08-09,0.00267099916328155
"AAP",2013-05-23,0.00340121700335445
"AAP",2013-08-08,-0.00327216169550121
"AAP",2013-10-31,0.000581893100016634
"ACN",2012-06-28,0.00125425333929521
"ACN",2012-12-19,-0.00426683281185022
"ACN",2013-03-28,-0.000738177568974263
"ACN",2013-06-27,-0.00127560293133989
"ACN",2013-09-26,0.000521490537629329
"ACN",2013-12-19,-0.000267661069776215
"ACN",2014-03-27,-0.000318295160554469
"ADM",2011-11-01,-0.00186186670650838
"ADM",2012-01-31,0.00277080956695056
"ALK",2012-07-26,9.87739243761415e-05
"ALK",2013-01-24,0.00339588031857564
"ALK",2013-04-25,-0.000401497468894063
"ALK",2013-07-26,0.001728483963892
"ALK",2013-10-24,0.00159960105839391
"AME",2012-01-26,0.000540313966019182
"AME",2012-04-26,0.00305602192926062
"AME",2012-10-23,0.00339909904882137
"AME",2013-01-24,-0.00224066427217626
"AME",2013-08-07,0.00458230399168225
"AME",2013-10-29,0.000768191580968622
